ProductID,ProductName,SupplierID,CategoryID,UnitPrice,UnitsInStock,UnitsOnOrder,Sales by Category.CategoryName,Sales by Category.ProductSales,OrderID,Order Details.1.ProductID,Quantity,Categories.CategoryID,Categories.CategoryName,Omzet,OrderDate
67.0,Laughing Lumberjack Lager,16.0,1.0,XDR14.00,52.0,0.0,Beverages,XDR910.00,10548.0,34.0,10.0,1.0,Beverages,XDR140.00,1997-05-26
25.0,NuNuCa Nuß-Nougat-Creme,11.0,3.0,XDR14.00,76.0,0.0,Confections,"XDR1,692.60",10573.0,34.0,40.0,3.0,Confections,XDR560.00,1997-06-19
34.0,Sasquatch Ale,16.0,1.0,XDR14.00,111.0,0.0,Beverages,"XDR2,107.00",10573.0,34.0,40.0,1.0,Beverages,XDR560.00,1997-06-19
42.0,Singaporean Hokkien Fried Mee,20.0,5.0,XDR14.00,26.0,0.0,Grains/Cereals,"XDR5,408.20",10573.0,34.0,40.0,5.0,Grains/Cereals,XDR560.00,1997-06-19
67.0,Laughing Lumberjack Lager,16.0,1.0,XDR14.00,52.0,0.0,Beverages,XDR910.00,10573.0,34.0,40.0,1.0,Beverages,XDR560.00,1997-06-19
25.0,NuNuCa Nuß-Nougat-Creme,11.0,3.0,XDR14.00,76.0,0.0,Confections,"XDR1,692.60",10670.0,67.0,25.0,3.0,Confections,XDR350.00,1997-09-16
34.0,Sasquatch Ale,16.0,1.0,XDR14.00,111.0,0.0,Beverages,"XDR2,107.00",10670.0,67.0,25.0,1.0,Beverages,XDR350.00,1997-09-16
42.0,Singaporean Hokkien Fried Mee,20.0,5.0,XDR14.00,26.0,0.0,Grains/Cereals,"XDR5,408.20",10670.0,67.0,25.0,5.0,Grains/Cereals,XDR350.00,1997-09-16
67.0,Laughing Lumberjack Lager,16.0,1.0,XDR14.00,52.0,0.0,Beverages,XDR910.00,10670.0,67.0,25.0,1.0,Beverages,XDR350.00,1997-09-16
25.0,NuNuCa Nuß-Nougat-Creme,11.0,3.0,XDR14.00,76.0,0.0,Confections,"XDR1,692.60",10688.0,34.0,14.0,3.0,Confections,XDR196.00,1997-10-01
34.0,Sasquatch Ale,16.0,1.0,XDR14.00,111.0,0.0,Beverages,"XDR2,107.00",10688.0,34.0,14.0,1.0,Beverages,XDR196.00,1997-10-01
42.0,Singaporean Hokkien Fried Mee,20.0,5.0,XDR14.00,26.0,0.0,Grains/Cereals,"XDR5,408.20",10688.0,34.0,14.0,5.0,Grains/Cereals,XDR196.00,1997-10-01
67.0,Laughing Lumberjack Lager,16.0,1.0,XDR14.00,52.0,0.0,Beverages,XDR910.00,10688.0,34.0,14.0,1.0,Beverages,XDR196.00,1997-10-01
25.0,NuNuCa Nuß-Nougat-Creme,11.0,3.0,XDR14.00,76.0,0.0,Confections,"XDR1,692.60",10700.0,34.0,12.0,3.0,Confections,XDR168.00,1997-10-10
34.0,Sasquatch Ale,16.0,1.0,XDR14.00,111.0,0.0,Beverages,"XDR2,107.00",10700.0,34.0,12.0,1.0,Beverages,XDR168.00,1997-10-10
42.0,Singaporean Hokkien Fried Mee,20.0,5.0,XDR14.00,26.0,0.0,Grains/Cereals,"XDR5,408.20",10700.0,34.0,12.0,5.0,Grains/Cereals,XDR168.00,1997-10-10
67.0,Laughing Lumberjack Lager,16.0,1.0,XDR14.00,52.0,0.0,Beverages,XDR910.00,10700.0,34.0,12.0,1.0,Beverages,XDR168.00,1997-10-10
25.0,NuNuCa Nuß-Nougat-Creme,11.0,3.0,XDR14.00,76.0,0.0,Confections,"XDR1,692.60",10757.0,34.0,30.0,3.0,Confections,XDR420.00,1997-11-27
34.0,Sasquatch Ale,16.0,1.0,XDR14.00,111.0,0.0,Beverages,"XDR2,107.00",10757.0,34.0,30.0,1.0,Beverages,XDR420.00,1997-11-27
42.0,Singaporean Hokkien Fried Mee,20.0,5.0,XDR14.00,26.0,0.0,Grains/Cereals,"XDR5,408.20",10757.0,34.0,30.0,5.0,Grains/Cereals,XDR420.00,1997-11-27
67.0,Laughing Lumberjack Lager,16.0,1.0,XDR14.00,52.0,0.0,Beverages,XDR910.00,10757.0,34.0,30.0,1.0,Beverages,XDR420.00,1997-11-27
25.0,NuNuCa Nuß-Nougat-Creme,11.0,3.0,XDR14.00,76.0,0.0,Confections,"XDR1,692.60",10760.0,25.0,12.0,3.0,Confections,XDR168.00,1997-12-01
34.0,Sasquatch Ale,16.0,1.0,XDR14.00,111.0,0.0,Beverages,"XDR2,107.00",10760.0,25.0,12.0,1.0,Beverages,XDR168.00,1997-12-01
42.0,Singaporean Hokkien Fried Mee,20.0,5.0,XDR14.00,26.0,0.0,Grains/Cereals,"XDR5,408.20",10760.0,25.0,12.0,5.0,Grains/Cereals,XDR168.00,1997-12-01
67.0,Laughing Lumberjack Lager,16.0,1.0,XDR14.00,52.0,0.0,Beverages,XDR910.00,10760.0,25.0,12.0,1.0,Beverages,XDR168.00,1997-12-01
25.0,NuNuCa Nuß-Nougat-Creme,11.0,3.0,XDR14.00,76.0,0.0,Confections,"XDR1,692.60",10761.0,25.0,35.0,3.0,Confections,XDR490.00,1997-12-02
34.0,Sasquatch Ale,16.0,1.0,XDR14.00,111.0,0.0,Beverages,"XDR2,107.00",10761.0,25.0,35.0,1.0,Beverages,XDR490.00,1997-12-02
42.0,Singaporean Hokkien Fried Mee,20.0,5.0,XDR14.00,26.0,0.0,Grains/Cereals,"XDR5,408.20",10761.0,25.0,35.0,5.0,Grains/Cereals,XDR490.00,1997-12-02
67.0,Laughing Lumberjack Lager,16.0,1.0,XDR14.00,52.0,0.0,Beverages,XDR910.00,10761.0,25.0,35.0,1.0,Beverages,XDR490.00,1997-12-02
25.0,NuNuCa Nuß-Nougat-Creme,11.0,3.0,XDR14.00,76.0,0.0,Confections,"XDR1,692.60",10775.0,67.0,3.0,3.0,Confections,XDR42.00,1997-12-12
34.0,Sasquatch Ale,16.0,1.0,XDR14.00,111.0,0.0,Beverages,"XDR2,107.00",10775.0,67.0,3.0,1.0,Beverages,XDR42.00,1997-12-12
42.0,Singaporean Hokkien Fried Mee,20.0,5.0,XDR14.00,26.0,0.0,Grains/Cereals,"XDR5,408.20",10775.0,67.0,3.0,5.0,Grains/Cereals,XDR42.00,1997-12-12
67.0,Laughing Lumberjack Lager,16.0,1.0,XDR14.00,52.0,0.0,Beverages,XDR910.00,10775.0,67.0,3.0,1.0,Beverages,XDR42.00,1997-12-12
25.0,NuNuCa Nuß-Nougat-Creme,11.0,3.0,XDR14.00,76.0,0.0,Confections,"XDR1,692.60",10803.0,25.0,15.0,3.0,Confections,XDR210.00,1997-12-30
34.0,Sasquatch Ale,16.0,1.0,XDR14.00,111.0,0.0,Beverages,"XDR2,107.00",10803.0,25.0,15.0,1.0,Beverages,XDR210.00,1997-12-30
42.0,Singaporean Hokkien Fried Mee,20.0,5.0,XDR14.00,26.0,0.0,Grains/Cereals,"XDR5,408.20",10803.0,25.0,15.0,5.0,Grains/Cereals,XDR210.00,1997-12-30
67.0,Laughing Lumberjack Lager,16.0,1.0,XDR14.00,52.0,0.0,Beverages,XDR910.00,10803.0,25.0,15.0,1.0,Beverages,XDR210.00,1997-12-30
25.0,NuNuCa Nuß-Nougat-Creme,11.0,3.0,XDR14.00,76.0,0.0,Confections,"XDR1,692.60",10805.0,34.0,10.0,3.0,Confections,XDR140.00,1997-12-30
34.0,Sasquatch Ale,16.0,1.0,XDR14.00,111.0,0.0,Beverages,"XDR2,107.00",10805.0,34.0,10.0,1.0,Beverages,XDR140.00,1997-12-30
42.0,Singaporean Hokkien Fried Mee,20.0,5.0,XDR14.00,26.0,0.0,Grains/Cereals,"XDR5,408.20",10805.0,34.0,10.0,5.0,Grains/Cereals,XDR140.00,1997-12-30
67.0,Laughing Lumberjack Lager,16.0,1.0,XDR14.00,52.0,0.0,Beverages,XDR910.00,10805.0,34.0,10.0,1.0,Beverages,XDR140.00,1997-12-30
25.0,NuNuCa Nuß-Nougat-Creme,11.0,3.0,XDR14.00,76.0,0.0,Confections,"XDR1,692.60",10810.0,25.0,5.0,3.0,Confections,XDR70.00,1998-01-01
34.0,Sasquatch Ale,16.0,1.0,XDR14.00,111.0,0.0,Beverages,"XDR2,107.00",10810.0,25.0,5.0,1.0,Beverages,XDR70.00,1998-01-01
42.0,Singaporean Hokkien Fried Mee,20.0,5.0,XDR14.00,26.0,0.0,Grains/Cereals,"XDR5,408.20",10810.0,25.0,5.0,5.0,Grains/Cereals,XDR70.00,1998-01-01
67.0,Laughing Lumberjack Lager,16.0,1.0,XDR14.00,52.0,0.0,Beverages,XDR910.00,10810.0,25.0,5.0,1.0,Beverages,XDR70.00,1998-01-01
25.0,NuNuCa Nuß-Nougat-Creme,11.0,3.0,XDR14.00,76.0,0.0,Confections,"XDR1,692.60",10832.0,25.0,10.0,3.0,Confections,XDR140.00,1998-01-14
34.0,Sasquatch Ale,16.0,1.0,XDR14.00,111.0,0.0,Beverages,"XDR2,107.00",10832.0,25.0,10.0,1.0,Beverages,XDR140.00,1998-01-14
42.0,Singaporean Hokkien Fried Mee,20.0,5.0,XDR14.00,26.0,0.0,Grains/Cereals,"XDR5,408.20",10832.0,25.0,10.0,5.0,Grains/Cereals,XDR140.00,1998-01-14
67.0,Laughing Lumberjack Lager,16.0,1.0,XDR14.00,52.0,0.0,Beverages,XDR910.00,10832.0,25.0,10.0,1.0,Beverages,XDR140.00,1998-01-14
25.0,NuNuCa Nuß-Nougat-Creme,11.0,3.0,XDR14.00,76.0,0.0,Confections,"XDR1,692.60",10840.0,25.0,6.0,3.0,Confections,XDR84.00,1998-01-19
34.0,Sasquatch Ale,16.0,1.0,XDR14.00,111.0,0.0,Beverages,"XDR2,107.00",10840.0,25.0,6.0,1.0,Beverages,XDR84.00,1998-01-19
42.0,Singaporean Hokkien Fried Mee,20.0,5.0,XDR14.00,26.0,0.0,Grains/Cereals,"XDR5,408.20",10840.0,25.0,6.0,5.0,Grains/Cereals,XDR84.00,1998-01-19
67.0,Laughing Lumberjack Lager,16.0,1.0,XDR14.00,52.0,0.0,Beverages,XDR910.00,10840.0,25.0,6.0,1.0,Beverages,XDR84.00,1998-01-19
25.0,NuNuCa Nuß-Nougat-Creme,11.0,3.0,XDR14.00,76.0,0.0,Confections,"XDR1,692.60",10850.0,25.0,20.0,3.0,Confections,XDR280.00,1998-01-23
34.0,Sasquatch Ale,16.0,1.0,XDR14.00,111.0,0.0,Beverages,"XDR2,107.00",10850.0,25.0,20.0,1.0,Beverages,XDR280.00,1998-01-23
42.0,Singaporean Hokkien Fried Mee,20.0,5.0,XDR14.00,26.0,0.0,Grains/Cereals,"XDR5,408.20",10850.0,25.0,20.0,5.0,Grains/Cereals,XDR280.00,1998-01-23
67.0,Laughing Lumberjack Lager,16.0,1.0,XDR14.00,52.0,0.0,Beverages,XDR910.00,10850.0,25.0,20.0,1.0,Beverages,XDR280.00,1998-01-23
25.0,NuNuCa Nuß-Nougat-Creme,11.0,3.0,XDR14.00,76.0,0.0,Confections,"XDR1,692.60",10851.0,25.0,10.0,3.0,Confections,XDR140.00,1998-01-26
34.0,Sasquatch Ale,16.0,1.0,XDR14.00,111.0,0.0,Beverages,"XDR2,107.00",10851.0,25.0,10.0,1.0,Beverages,XDR140.00,1998-01-26
42.0,Singaporean Hokkien Fried Mee,20.0,5.0,XDR14.00,26.0,0.0,Grains/Cereals,"XDR5,408.20",10851.0,25.0,10.0,5.0,Grains/Cereals,XDR140.00,1998-01-26
67.0,Laughing Lumberjack Lager,16.0,1.0,XDR14.00,52.0,0.0,Beverages,XDR910.00,10851.0,25.0,10.0,1.0,Beverages,XDR140.00,1998-01-26
25.0,NuNuCa Nuß-Nougat-Creme,11.0,3.0,XDR14.00,76.0,0.0,Confections,"XDR1,692.60",10864.0,67.0,15.0,3.0,Confections,XDR210.00,1998-02-02
34.0,Sasquatch Ale,16.0,1.0,XDR14.00,111.0,0.0,Beverages,"XDR2,107.00",10864.0,67.0,15.0,1.0,Beverages,XDR210.00,1998-02-02
42.0,Singaporean Hokkien Fried Mee,20.0,5.0,XDR14.00,26.0,0.0,Grains/Cereals,"XDR5,408.20",10864.0,67.0,15.0,5.0,Grains/Cereals,XDR210.00,1998-02-02
67.0,Laughing Lumberjack Lager,16.0,1.0,XDR14.00,52.0,0.0,Beverages,XDR910.00,10864.0,67.0,15.0,1.0,Beverages,XDR210.00,1998-02-02
25.0,NuNuCa Nuß-Nougat-Creme,11.0,3.0,XDR14.00,76.0,0.0,Confections,"XDR1,692.60",10887.0,25.0,5.0,3.0,Confections,XDR70.00,1998-02-13
34.0,Sasquatch Ale,16.0,1.0,XDR14.00,111.0,0.0,Beverages,"XDR2,107.00",10887.0,25.0,5.0,1.0,Beverages,XDR70.00,1998-02-13
42.0,Singaporean Hokkien Fried Mee,20.0,5.0,XDR14.00,26.0,0.0,Grains/Cereals,"XDR5,408.20",10887.0,25.0,5.0,5.0,Grains/Cereals,XDR70.00,1998-02-13
67.0,Laughing Lumberjack Lager,16.0,1.0,XDR14.00,52.0,0.0,Beverages,XDR910.00,10887.0,25.0,5.0,1.0,Beverages,XDR70.00,1998-02-13
25.0,NuNuCa Nuß-Nougat-Creme,11.0,3.0,XDR14.00,76.0,0.0,Confections,"XDR1,692.60",10890.0,34.0,10.0,3.0,Confections,XDR140.00,1998-02-16
34.0,Sasquatch Ale,16.0,1.0,XDR14.00,111.0,0.0,Beverages,"XDR2,107.00",10890.0,34.0,10.0,1.0,Beverages,XDR140.00,1998-02-16
42.0,Singaporean Hokkien Fried Mee,20.0,5.0,XDR14.00,26.0,0.0,Grains/Cereals,"XDR5,408.20",10890.0,34.0,10.0,5.0,Grains/Cereals,XDR140.00,1998-02-16
67.0,Laughing Lumberjack Lager,16.0,1.0,XDR14.00,52.0,0.0,Beverages,XDR910.00,10890.0,34.0,10.0,1.0,Beverages,XDR140.00,1998-02-16
25.0,NuNuCa Nuß-Nougat-Creme,11.0,3.0,XDR14.00,76.0,0.0,Confections,"XDR1,692.60",10911.0,67.0,15.0,3.0,Confections,XDR210.00,1998-02-26
34.0,Sasquatch Ale,16.0,1.0,XDR14.00,111.0,0.0,Beverages,"XDR2,107.00",10911.0,67.0,15.0,1.0,Beverages,XDR210.00,1998-02-26
42.0,Singaporean Hokkien Fried Mee,20.0,5.0,XDR14.00,26.0,0.0,Grains/Cereals,"XDR5,408.20",10911.0,67.0,15.0,5.0,Grains/Cereals,XDR210.00,1998-02-26
67.0,Laughing Lumberjack Lager,16.0,1.0,XDR14.00,52.0,0.0,Beverages,XDR910.00,10911.0,67.0,15.0,1.0,Beverages,XDR210.00,1998-02-26
25.0,NuNuCa Nuß-Nougat-Creme,11.0,3.0,XDR14.00,76.0,0.0,Confections,"XDR1,692.60",10919.0,25.0,24.0,3.0,Confections,XDR336.00,1998-03-02
34.0,Sasquatch Ale,16.0,1.0,XDR14.00,111.0,0.0,Beverages,"XDR2,107.00",10919.0,25.0,24.0,1.0,Beverages,XDR336.00,1998-03-02
42.0,Singaporean Hokkien Fried Mee,20.0,5.0,XDR14.00,26.0,0.0,Grains/Cereals,"XDR5,408.20",10919.0,25.0,24.0,5.0,Grains/Cereals,XDR336.00,1998-03-02
67.0,Laughing Lumberjack Lager,16.0,1.0,XDR14.00,52.0,0.0,Beverages,XDR910.00,10919.0,25.0,24.0,1.0,Beverages,XDR336.00,1998-03-02
25.0,NuNuCa Nuß-Nougat-Creme,11.0,3.0,XDR14.00,76.0,0.0,Confections,"XDR1,692.60",10923.0,67.0,24.0,3.0,Confections,XDR336.00,1998-03-03
34.0,Sasquatch Ale,16.0,1.0,XDR14.00,111.0,0.0,Beverages,"XDR2,107.00",10923.0,67.0,24.0,1.0,Beverages,XDR336.00,1998-03-03
42.0,Singaporean Hokkien Fried Mee,20.0,5.0,XDR14.00,26.0,0.0,Grains/Cereals,"XDR5,408.20",10923.0,67.0,24.0,5.0,Grains/Cereals,XDR336.00,1998-03-03
67.0,Laughing Lumberjack Lager,16.0,1.0,XDR14.00,52.0,0.0,Beverages,XDR910.00,10923.0,67.0,24.0,1.0,Beverages,XDR336.00,1998-03-03
25.0,NuNuCa Nuß-Nougat-Creme,11.0,3.0,XDR14.00,76.0,0.0,Confections,"XDR1,692.60",10937.0,34.0,20.0,3.0,Confections,XDR280.00,1998-03-10
34.0,Sasquatch Ale,16.0,1.0,XDR14.00,111.0,0.0,Beverages,"XDR2,107.00",10937.0,34.0,20.0,1.0,Beverages,XDR280.00,1998-03-10
42.0,Singaporean Hokkien Fried Mee,20.0,5.0,XDR14.00,26.0,0.0,Grains/Cereals,"XDR5,408.20",10937.0,34.0,20.0,5.0,Grains/Cereals,XDR280.00,1998-03-10
67.0,Laughing Lumberjack Lager,16.0,1.0,XDR14.00,52.0,0.0,Beverages,XDR910.00,10937.0,34.0,20.0,1.0,Beverages,XDR280.00,1998-03-10
25.0,NuNuCa Nuß-Nougat-Creme,11.0,3.0,XDR14.00,76.0,0.0,Confections,"XDR1,692.60",10939.0,67.0,40.0,3.0,Confections,XDR560.00,1998-03-10
34.0,Sasquatch Ale,16.0,1.0,XDR14.00,111.0,0.0,Beverages,"XDR2,107.00",10939.0,67.0,40.0,1.0,Beverages,XDR560.00,1998-03-10
42.0,Singaporean Hokkien Fried Mee,20.0,5.0,XDR14.00,26.0,0.0,Grains/Cereals,"XDR5,408.20",10939.0,67.0,40.0,5.0,Grains/Cereals,XDR560.00,1998-03-10
67.0,Laughing Lumberjack Lager,16.0,1.0,XDR14.00,52.0,0.0,Beverages,XDR910.00,10939.0,67.0,40.0,1.0,Beverages,XDR560.00,1998-03-10
25.0,NuNuCa Nuß-Nougat-Creme,11.0,3.0,XDR14.00,76.0,0.0,Confections,"XDR1,692.60",10990.0,34.0,60.0,3.0,Confections,XDR840.00,1998-04-01
34.0,Sasquatch Ale,16.0,1.0,XDR14.00,111.0,0.0,Beverages,"XDR2,107.00",10990.0,34.0,60.0,1.0,Beverages,XDR840.00,1998-04-01
42.0,Singaporean Hokkien Fried Mee,20.0,5.0,XDR14.00,26.0,0.0,Grains/Cereals,"XDR5,408.20",10990.0,34.0,60.0,5.0,Grains/Cereals,XDR840.00,1998-04-01
67.0,Laughing Lumberjack Lager,16.0,1.0,XDR14.00,52.0,0.0,Beverages,XDR910.00,10990.0,34.0,60.0,1.0,Beverages,XDR840.00,1998-04-01
25.0,NuNuCa Nuß-Nougat-Creme,11.0,3.0,XDR14.00,76.0,0.0,Confections,"XDR1,692.60",11008.0,34.0,90.0,3.0,Confections,"XDR1,260.00",1998-04-08
34.0,Sasquatch Ale,16.0,1.0,XDR14.00,111.0,0.0,Beverages,"XDR2,107.00",11008.0,34.0,90.0,1.0,Beverages,"XDR1,260.00",1998-04-08
42.0,Singaporean Hokkien Fried Mee,20.0,5.0,XDR14.00,26.0,0.0,Grains/Cereals,"XDR5,408.20",11008.0,34.0,90.0,5.0,Grains/Cereals,"XDR1,260.00",1998-04-08
67.0,Laughing Lumberjack Lager,16.0,1.0,XDR14.00,52.0,0.0,Beverages,XDR910.00,11008.0,34.0,90.0,1.0,Beverages,"XDR1,260.00",1998-04-08
25.0,NuNuCa Nuß-Nougat-Creme,11.0,3.0,XDR14.00,76.0,0.0,Confections,"XDR1,692.60",11054.0,67.0,20.0,3.0,Confections,XDR280.00,1998-04-28
34.0,Sasquatch Ale,16.0,1.0,XDR14.00,111.0,0.0,Beverages,"XDR2,107.00",11054.0,67.0,20.0,1.0,Beverages,XDR280.00,1998-04-28
42.0,Singaporean Hokkien Fried Mee,20.0,5.0,XDR14.00,26.0,0.0,Grains/Cereals,"XDR5,408.20",11054.0,67.0,20.0,5.0,Grains/Cereals,XDR280.00,1998-04-28
67.0,Laughing Lumberjack Lager,16.0,1.0,XDR14.00,52.0,0.0,Beverages,XDR910.00,11054.0,67.0,20.0,1.0,Beverages,XDR280.00,1998-04-28
25.0,NuNuCa Nuß-Nougat-Creme,11.0,3.0,XDR14.00,76.0,0.0,Confections,"XDR1,692.60",11055.0,25.0,15.0,3.0,Confections,XDR210.00,1998-04-28
34.0,Sasquatch Ale,16.0,1.0,XDR14.00,111.0,0.0,Beverages,"XDR2,107.00",11055.0,25.0,15.0,1.0,Beverages,XDR210.00,1998-04-28
42.0,Singaporean Hokkien Fried Mee,20.0,5.0,XDR14.00,26.0,0.0,Grains/Cereals,"XDR5,408.20",11055.0,25.0,15.0,5.0,Grains/Cereals,XDR210.00,1998-04-28
67.0,Laughing Lumberjack Lager,16.0,1.0,XDR14.00,52.0,0.0,Beverages,XDR910.00,11055.0,25.0,15.0,1.0,Beverages,XDR210.00,1998-04-28
25.0,NuNuCa Nuß-Nougat-Creme,11.0,3.0,XDR14.00,76.0,0.0,Confections,"XDR1,692.60",11063.0,34.0,30.0,3.0,Confections,XDR420.00,1998-04-30
34.0,Sasquatch Ale,16.0,1.0,XDR14.00,111.0,0.0,Beverages,"XDR2,107.00",11063.0,34.0,30.0,1.0,Beverages,XDR420.00,1998-04-30
42.0,Singaporean Hokkien Fried Mee,20.0,5.0,XDR14.00,26.0,0.0,Grains/Cereals,"XDR5,408.20",11063.0,34.0,30.0,5.0,Grains/Cereals,XDR420.00,1998-04-30
67.0,Laughing Lumberjack Lager,16.0,1.0,XDR14.00,52.0,0.0,Beverages,XDR910.00,11063.0,34.0,30.0,1.0,Beverages,XDR420.00,1998-04-30
25.0,NuNuCa Nuß-Nougat-Creme,11.0,3.0,XDR14.00,76.0,0.0,Confections,"XDR1,692.60",11066.0,34.0,35.0,3.0,Confections,XDR490.00,1998-05-01
34.0,Sasquatch Ale,16.0,1.0,XDR14.00,111.0,0.0,Beverages,"XDR2,107.00",11066.0,34.0,35.0,1.0,Beverages,XDR490.00,1998-05-01
42.0,Singaporean Hokkien Fried Mee,20.0,5.0,XDR14.00,26.0,0.0,Grains/Cereals,"XDR5,408.20",11066.0,34.0,35.0,5.0,Grains/Cereals,XDR490.00,1998-05-01
67.0,Laughing Lumberjack Lager,16.0,1.0,XDR14.00,52.0,0.0,Beverages,XDR910.00,11066.0,34.0,35.0,1.0,Beverages,XDR490.00,1998-05-01
25.0,NuNuCa Nuß-Nougat-Creme,11.0,3.0,XDR14.00,76.0,0.0,Confections,"XDR1,692.60",10498.0,42.0,30.0,3.0,Confections,XDR420.00,1997-04-07
34.0,Sasquatch Ale,16.0,1.0,XDR14.00,111.0,0.0,Beverages,"XDR2,107.00",10498.0,42.0,30.0,1.0,Beverages,XDR420.00,1997-04-07
42.0,Singaporean Hokkien Fried Mee,20.0,5.0,XDR14.00,26.0,0.0,Grains/Cereals,"XDR5,408.20",10498.0,42.0,30.0,5.0,Grains/Cereals,XDR420.00,1997-04-07
67.0,Laughing Lumberjack Lager,16.0,1.0,XDR14.00,52.0,0.0,Beverages,XDR910.00,10498.0,42.0,30.0,1.0,Beverages,XDR420.00,1997-04-07
25.0,NuNuCa Nuß-Nougat-Creme,11.0,3.0,XDR14.00,76.0,0.0,Confections,"XDR1,692.60",10516.0,42.0,20.0,3.0,Confections,XDR280.00,1997-04-24
34.0,Sasquatch Ale,16.0,1.0,XDR14.00,111.0,0.0,Beverages,"XDR2,107.00",10516.0,42.0,20.0,1.0,Beverages,XDR280.00,1997-04-24
42.0,Singaporean Hokkien Fried Mee,20.0,5.0,XDR14.00,26.0,0.0,Grains/Cereals,"XDR5,408.20",10516.0,42.0,20.0,5.0,Grains/Cereals,XDR280.00,1997-04-24
67.0,Laughing Lumberjack Lager,16.0,1.0,XDR14.00,52.0,0.0,Beverages,XDR910.00,10516.0,42.0,20.0,1.0,Beverages,XDR280.00,1997-04-24
25.0,NuNuCa Nuß-Nougat-Creme,11.0,3.0,XDR14.00,76.0,0.0,Confections,"XDR1,692.60",10571.0,42.0,28.0,3.0,Confections,XDR392.00,1997-06-17
34.0,Sasquatch Ale,16.0,1.0,XDR14.00,111.0,0.0,Beverages,"XDR2,107.00",10571.0,42.0,28.0,1.0,Beverages,XDR392.00,1997-06-17
42.0,Singaporean Hokkien Fried Mee,20.0,5.0,XDR14.00,26.0,0.0,Grains/Cereals,"XDR5,408.20",10571.0,42.0,28.0,5.0,Grains/Cereals,XDR392.00,1997-06-17
67.0,Laughing Lumberjack Lager,16.0,1.0,XDR14.00,52.0,0.0,Beverages,XDR910.00,10571.0,42.0,28.0,1.0,Beverages,XDR392.00,1997-06-17
25.0,NuNuCa Nuß-Nougat-Creme,11.0,3.0,XDR14.00,76.0,0.0,Confections,"XDR1,692.60",10588.0,42.0,100.0,3.0,Confections,"XDR1,400.00",1997-07-03
34.0,Sasquatch Ale,16.0,1.0,XDR14.00,111.0,0.0,Beverages,"XDR2,107.00",10588.0,42.0,100.0,1.0,Beverages,"XDR1,400.00",1997-07-03
42.0,Singaporean Hokkien Fried Mee,20.0,5.0,XDR14.00,26.0,0.0,Grains/Cereals,"XDR5,408.20",10588.0,42.0,100.0,5.0,Grains/Cereals,"XDR1,400.00",1997-07-03
67.0,Laughing Lumberjack Lager,16.0,1.0,XDR14.00,52.0,0.0,Beverages,XDR910.00,10588.0,42.0,100.0,1.0,Beverages,"XDR1,400.00",1997-07-03
25.0,NuNuCa Nuß-Nougat-Creme,11.0,3.0,XDR14.00,76.0,0.0,Confections,"XDR1,692.60",10625.0,42.0,5.0,3.0,Confections,XDR70.00,1997-08-08
34.0,Sasquatch Ale,16.0,1.0,XDR14.00,111.0,0.0,Beverages,"XDR2,107.00",10625.0,42.0,5.0,1.0,Beverages,XDR70.00,1997-08-08
42.0,Singaporean Hokkien Fried Mee,20.0,5.0,XDR14.00,26.0,0.0,Grains/Cereals,"XDR5,408.20",10625.0,42.0,5.0,5.0,Grains/Cereals,XDR70.00,1997-08-08
67.0,Laughing Lumberjack Lager,16.0,1.0,XDR14.00,52.0,0.0,Beverages,XDR910.00,10625.0,42.0,5.0,1.0,Beverages,XDR70.00,1997-08-08
25.0,NuNuCa Nuß-Nougat-Creme,11.0,3.0,XDR14.00,76.0,0.0,Confections,"XDR1,692.60",10652.0,42.0,20.0,3.0,Confections,XDR280.00,1997-09-01
34.0,Sasquatch Ale,16.0,1.0,XDR14.00,111.0,0.0,Beverages,"XDR2,107.00",10652.0,42.0,20.0,1.0,Beverages,XDR280.00,1997-09-01
42.0,Singaporean Hokkien Fried Mee,20.0,5.0,XDR14.00,26.0,0.0,Grains/Cereals,"XDR5,408.20",10652.0,42.0,20.0,5.0,Grains/Cereals,XDR280.00,1997-09-01
67.0,Laughing Lumberjack Lager,16.0,1.0,XDR14.00,52.0,0.0,Beverages,XDR910.00,10652.0,42.0,20.0,1.0,Beverages,XDR280.00,1997-09-01
25.0,NuNuCa Nuß-Nougat-Creme,11.0,3.0,XDR14.00,76.0,0.0,Confections,"XDR1,692.60",10663.0,42.0,30.0,3.0,Confections,XDR420.00,1997-09-10
34.0,Sasquatch Ale,16.0,1.0,XDR14.00,111.0,0.0,Beverages,"XDR2,107.00",10663.0,42.0,30.0,1.0,Beverages,XDR420.00,1997-09-10
42.0,Singaporean Hokkien Fried Mee,20.0,5.0,XDR14.00,26.0,0.0,Grains/Cereals,"XDR5,408.20",10663.0,42.0,30.0,5.0,Grains/Cereals,XDR420.00,1997-09-10
67.0,Laughing Lumberjack Lager,16.0,1.0,XDR14.00,52.0,0.0,Beverages,XDR910.00,10663.0,42.0,30.0,1.0,Beverages,XDR420.00,1997-09-10
25.0,NuNuCa Nuß-Nougat-Creme,11.0,3.0,XDR14.00,76.0,0.0,Confections,"XDR1,692.60",10673.0,42.0,6.0,3.0,Confections,XDR84.00,1997-09-18
34.0,Sasquatch Ale,16.0,1.0,XDR14.00,111.0,0.0,Beverages,"XDR2,107.00",10673.0,42.0,6.0,1.0,Beverages,XDR84.00,1997-09-18
