ProductID,ProductName,SupplierID,CategoryID,UnitPrice,UnitsInStock,UnitsOnOrder,Sales by Category.CategoryName,Sales by Category.ProductSales,OrderID,Order Details.1.ProductID,Quantity,Categories.CategoryID,Categories.CategoryName,Omzet,OrderDate
34,Sasquatch Ale,16,1,XDR14.00,111,0,Beverages,"XDR2,107.00",10680,42,40,1,Beverages,XDR560.00,24/09/1997
42,Singaporean Hokkien Fried Mee,20,5,XDR14.00,26,0,Grains/Cereals,"XDR5,408.20",10680,42,40,5,Grains/Cereals,XDR560.00,24/09/1997
67,Laughing Lumberjack Lager,16,1,XDR14.00,52,0,Beverages,XDR910.00,10680,42,40,1,Beverages,XDR560.00,24/09/1997
25,NuNuCa Nuß-Nougat-Creme,11,3,XDR14.00,76,0,Confections,"XDR1,692.60",10746,42,28,3,Confections,XDR392.00,19/11/1997
34,Sasquatch Ale,16,1,XDR14.00,111,0,Beverages,"XDR2,107.00",10746,42,28,1,Beverages,XDR392.00,19/11/1997
42,Singaporean Hokkien Fried Mee,20,5,XDR14.00,26,0,Grains/Cereals,"XDR5,408.20",10746,42,28,5,Grains/Cereals,XDR392.00,19/11/1997
67,Laughing Lumberjack Lager,16,1,XDR14.00,52,0,Beverages,XDR910.00,10746,42,28,1,Beverages,XDR392.00,19/11/1997
25,NuNuCa Nuß-Nougat-Creme,11,3,XDR14.00,76,0,Confections,"XDR1,692.60",10767,42,2,3,Confections,XDR28.00,05/12/1997
34,Sasquatch Ale,16,1,XDR14.00,111,0,Beverages,"XDR2,107.00",10767,42,2,1,Beverages,XDR28.00,05/12/1997
42,Singaporean Hokkien Fried Mee,20,5,XDR14.00,26,0,Grains/Cereals,"XDR5,408.20",10767,42,2,5,Grains/Cereals,XDR28.00,05/12/1997
67,Laughing Lumberjack Lager,16,1,XDR14.00,52,0,Beverages,XDR910.00,10767,42,2,1,Beverages,XDR28.00,05/12/1997
25,NuNuCa Nuß-Nougat-Creme,11,3,XDR14.00,76,0,Confections,"XDR1,692.60",10776,42,12,3,Confections,XDR168.00,15/12/1997
34,Sasquatch Ale,16,1,XDR14.00,111,0,Beverages,"XDR2,107.00",10776,42,12,1,Beverages,XDR168.00,15/12/1997
42,Singaporean Hokkien Fried Mee,20,5,XDR14.00,26,0,Grains/Cereals,"XDR5,408.20",10776,42,12,5,Grains/Cereals,XDR168.00,15/12/1997
67,Laughing Lumberjack Lager,16,1,XDR14.00,52,0,Beverages,XDR910.00,10776,42,12,1,Beverages,XDR168.00,15/12/1997
25,NuNuCa Nuß-Nougat-Creme,11,3,XDR14.00,76,0,Confections,"XDR1,692.60",10777,42,20,3,Confections,XDR280.00,15/12/1997
34,Sasquatch Ale,16,1,XDR14.00,111,0,Beverages,"XDR2,107.00",10777,42,20,1,Beverages,XDR280.00,15/12/1997
42,Singaporean Hokkien Fried Mee,20,5,XDR14.00,26,0,Grains/Cereals,"XDR5,408.20",10777,42,20,5,Grains/Cereals,XDR280.00,15/12/1997
67,Laughing Lumberjack Lager,16,1,XDR14.00,52,0,Beverages,XDR910.00,10777,42,20,1,Beverages,XDR280.00,15/12/1997
25,NuNuCa Nuß-Nougat-Creme,11,3,XDR14.00,76,0,Confections,"XDR1,692.60",10845,42,42,3,Confections,XDR588.00,21/01/1998
34,Sasquatch Ale,16,1,XDR14.00,111,0,Beverages,"XDR2,107.00",10845,42,42,1,Beverages,XDR588.00,21/01/1998
42,Singaporean Hokkien Fried Mee,20,5,XDR14.00,26,0,Grains/Cereals,"XDR5,408.20",10845,42,42,5,Grains/Cereals,XDR588.00,21/01/1998
67,Laughing Lumberjack Lager,16,1,XDR14.00,52,0,Beverages,XDR910.00,10845,42,42,1,Beverages,XDR588.00,21/01/1998
25,NuNuCa Nuß-Nougat-Creme,11,3,XDR14.00,76,0,Confections,"XDR1,692.60",10856,42,20,3,Confections,XDR280.00,28/01/1998
34,Sasquatch Ale,16,1,XDR14.00,111,0,Beverages,"XDR2,107.00",10856,42,20,1,Beverages,XDR280.00,28/01/1998
42,Singaporean Hokkien Fried Mee,20,5,XDR14.00,26,0,Grains/Cereals,"XDR5,408.20",10856,42,20,5,Grains/Cereals,XDR280.00,28/01/1998
67,Laughing Lumberjack Lager,16,1,XDR14.00,52,0,Beverages,XDR910.00,10856,42,20,1,Beverages,XDR280.00,28/01/1998
25,NuNuCa Nuß-Nougat-Creme,11,3,XDR14.00,76,0,Confections,"XDR1,692.60",10882,42,25,3,Confections,XDR350.00,11/02/1998
34,Sasquatch Ale,16,1,XDR14.00,111,0,Beverages,"XDR2,107.00",10882,42,25,1,Beverages,XDR350.00,11/02/1998
42,Singaporean Hokkien Fried Mee,20,5,XDR14.00,26,0,Grains/Cereals,"XDR5,408.20",10882,42,25,5,Grains/Cereals,XDR350.00,11/02/1998
67,Laughing Lumberjack Lager,16,1,XDR14.00,52,0,Beverages,XDR910.00,10882,42,25,1,Beverages,XDR350.00,11/02/1998
25,NuNuCa Nuß-Nougat-Creme,11,3,XDR14.00,76,0,Confections,"XDR1,692.60",10923,42,10,3,Confections,XDR140.00,03/03/1998
34,Sasquatch Ale,16,1,XDR14.00,111,0,Beverages,"XDR2,107.00",10923,42,10,1,Beverages,XDR140.00,03/03/1998
42,Singaporean Hokkien Fried Mee,20,5,XDR14.00,26,0,Grains/Cereals,"XDR5,408.20",10923,42,10,5,Grains/Cereals,XDR140.00,03/03/1998
67,Laughing Lumberjack Lager,16,1,XDR14.00,52,0,Beverages,XDR910.00,10923,42,10,1,Beverages,XDR140.00,03/03/1998
25,NuNuCa Nuß-Nougat-Creme,11,3,XDR14.00,76,0,Confections,"XDR1,692.60",10996,42,40,3,Confections,XDR560.00,02/04/1998
34,Sasquatch Ale,16,1,XDR14.00,111,0,Beverages,"XDR2,107.00",10996,42,40,1,Beverages,XDR560.00,02/04/1998
42,Singaporean Hokkien Fried Mee,20,5,XDR14.00,26,0,Grains/Cereals,"XDR5,408.20",10996,42,40,5,Grains/Cereals,XDR560.00,02/04/1998
67,Laughing Lumberjack Lager,16,1,XDR14.00,52,0,Beverages,XDR910.00,10996,42,40,1,Beverages,XDR560.00,02/04/1998
25,NuNuCa Nuß-Nougat-Creme,11,3,XDR14.00,76,0,Confections,"XDR1,692.60",11002,42,24,3,Confections,XDR336.00,06/04/1998
34,Sasquatch Ale,16,1,XDR14.00,111,0,Beverages,"XDR2,107.00",11002,42,24,1,Beverages,XDR336.00,06/04/1998
42,Singaporean Hokkien Fried Mee,20,5,XDR14.00,26,0,Grains/Cereals,"XDR5,408.20",11002,42,24,5,Grains/Cereals,XDR336.00,06/04/1998
67,Laughing Lumberjack Lager,16,1,XDR14.00,52,0,Beverages,XDR910.00,11002,42,24,1,Beverages,XDR336.00,06/04/1998
25,NuNuCa Nuß-Nougat-Creme,11,3,XDR14.00,76,0,Confections,"XDR1,692.60",11007,42,14,3,Confections,XDR196.00,08/04/1998
34,Sasquatch Ale,16,1,XDR14.00,111,0,Beverages,"XDR2,107.00",11007,42,14,1,Beverages,XDR196.00,08/04/1998
42,Singaporean Hokkien Fried Mee,20,5,XDR14.00,26,0,Grains/Cereals,"XDR5,408.20",11007,42,14,5,Grains/Cereals,XDR196.00,08/04/1998
67,Laughing Lumberjack Lager,16,1,XDR14.00,52,0,Beverages,XDR910.00,11007,42,14,1,Beverages,XDR196.00,08/04/1998
25,NuNuCa Nuß-Nougat-Creme,11,3,XDR14.00,76,0,Confections,"XDR1,692.60",11013,42,4,3,Confections,XDR56.00,09/04/1998
34,Sasquatch Ale,16,1,XDR14.00,111,0,Beverages,"XDR2,107.00",11013,42,4,1,Beverages,XDR56.00,09/04/1998
42,Singaporean Hokkien Fried Mee,20,5,XDR14.00,26,0,Grains/Cereals,"XDR5,408.20",11013,42,4,5,Grains/Cereals,XDR56.00,09/04/1998
67,Laughing Lumberjack Lager,16,1,XDR14.00,52,0,Beverages,XDR910.00,11013,42,4,1,Beverages,XDR56.00,09/04/1998
25,NuNuCa Nuß-Nougat-Creme,11,3,XDR14.00,76,0,Confections,"XDR1,692.60",11035,42,30,3,Confections,XDR420.00,20/04/1998
34,Sasquatch Ale,16,1,XDR14.00,111,0,Beverages,"XDR2,107.00",11035,42,30,1,Beverages,XDR420.00,20/04/1998
42,Singaporean Hokkien Fried Mee,20,5,XDR14.00,26,0,Grains/Cereals,"XDR5,408.20",11035,42,30,5,Grains/Cereals,XDR420.00,20/04/1998
67,Laughing Lumberjack Lager,16,1,XDR14.00,52,0,Beverages,XDR910.00,11035,42,30,1,Beverages,XDR420.00,20/04/1998
14,Tofu,6,7,XDR23.25,35,0,Produce,"XDR6,234.48",10503,14,70,7,Produce,"XDR1,627.50",11/04/1997
7,Uncle Bob's Organic Dried Pears,3,7,XDR30.00,15,0,Produce,"XDR9,186.30",10511,7,50,7,Produce,"XDR1,500.00",18/04/1997
38,Côte de Blaye,18,1,XDR263.50,17,0,Beverages,"XDR49,198.09",10518,38,15,1,Beverages,"XDR3,952.50",25/04/1997
38,Côte de Blaye,18,1,XDR263.50,17,0,Beverages,"XDR49,198.09",10540,38,30,1,Beverages,"XDR7,905.00",19/05/1997
38,Côte de Blaye,18,1,XDR263.50,17,0,Beverages,"XDR49,198.09",10541,38,4,1,Beverages,"XDR1,054.00",19/05/1997
7,Uncle Bob's Organic Dried Pears,3,7,XDR30.00,15,0,Produce,"XDR9,186.30",10546,7,10,7,Produce,XDR300.00,23/05/1997
14,Tofu,6,7,XDR23.25,35,0,Produce,"XDR6,234.48",10555,14,30,7,Produce,XDR697.50,02/06/1997
14,Tofu,6,7,XDR23.25,35,0,Produce,"XDR6,234.48",10571,14,11,7,Produce,XDR255.75,17/06/1997
14,Tofu,6,7,XDR23.25,35,0,Produce,"XDR6,234.48",10580,14,15,7,Produce,XDR348.75,26/06/1997
7,Uncle Bob's Organic Dried Pears,3,7,XDR30.00,15,0,Produce,"XDR9,186.30",10591,7,10,7,Produce,XDR300.00,07/07/1997
7,Uncle Bob's Organic Dried Pears,3,7,XDR30.00,15,0,Produce,"XDR9,186.30",10607,7,45,7,Produce,"XDR1,350.00",22/07/1997
38,Côte de Blaye,18,1,XDR263.50,17,0,Beverages,"XDR49,198.09",10616,38,15,1,Beverages,"XDR3,952.50",31/07/1997
14,Tofu,6,7,XDR23.25,35,0,Produce,"XDR6,234.48",10623,14,21,7,Produce,XDR488.25,07/08/1997
14,Tofu,6,7,XDR23.25,35,0,Produce,"XDR6,234.48",10625,14,3,7,Produce,XDR69.75,08/08/1997
7,Uncle Bob's Organic Dried Pears,3,7,XDR30.00,15,0,Produce,"XDR9,186.30",10634,7,35,7,Produce,"XDR1,050.00",15/08/1997
14,Tofu,6,7,XDR23.25,35,0,Produce,"XDR6,234.48",10656,14,3,7,Produce,XDR69.75,04/09/1997
38,Côte de Blaye,18,1,XDR263.50,17,0,Beverages,"XDR49,198.09",10672,38,15,1,Beverages,"XDR3,952.50",17/09/1997
14,Tofu,6,7,XDR23.25,35,0,Produce,"XDR6,234.48",10675,14,30,7,Produce,XDR697.50,19/09/1997
7,Uncle Bob's Organic Dried Pears,3,7,XDR30.00,15,0,Produce,"XDR9,186.30",10694,7,90,7,Produce,"XDR2,700.00",06/10/1997
14,Tofu,6,7,XDR23.25,35,0,Produce,"XDR6,234.48",10733,14,16,7,Produce,XDR372.00,07/11/1997
14,Tofu,6,7,XDR23.25,35,0,Produce,"XDR6,234.48",10750,14,5,7,Produce,XDR116.25,21/11/1997
7,Uncle Bob's Organic Dried Pears,3,7,XDR30.00,15,0,Produce,"XDR9,186.30",10766,7,35,7,Produce,"XDR1,050.00",05/12/1997
38,Côte de Blaye,18,1,XDR263.50,17,0,Beverages,"XDR49,198.09",10783,38,5,1,Beverages,"XDR1,317.50",18/12/1997
7,Uncle Bob's Organic Dried Pears,3,7,XDR30.00,15,0,Produce,"XDR9,186.30",10790,7,3,7,Produce,XDR90.00,22/12/1997
14,Tofu,6,7,XDR23.25,35,0,Produce,"XDR6,234.48",10794,14,15,7,Produce,XDR348.75,24/12/1997
38,Côte de Blaye,18,1,XDR263.50,17,0,Beverages,"XDR49,198.09",10805,38,10,1,Beverages,"XDR2,635.00",30/12/1997
38,Côte de Blaye,18,1,XDR263.50,17,0,Beverages,"XDR49,198.09",10816,38,30,1,Beverages,"XDR7,905.00",06/01/1998
38,Côte de Blaye,18,1,XDR263.50,17,0,Beverages,"XDR49,198.09",10817,38,30,1,Beverages,"XDR7,905.00",06/01/1998
38,Côte de Blaye,18,1,XDR263.50,17,0,Beverages,"XDR49,198.09",10828,38,2,1,Beverages,XDR527.00,13/01/1998
38,Côte de Blaye,18,1,XDR263.50,17,0,Beverages,"XDR49,198.09",10831,38,8,1,Beverages,"XDR2,108.00",14/01/1998
7,Uncle Bob's Organic Dried Pears,3,7,XDR30.00,15,0,Produce,"XDR9,186.30",10833,7,20,7,Produce,XDR600.00,15/01/1998
7,Uncle Bob's Organic Dried Pears,3,7,XDR30.00,15,0,Produce,"XDR9,186.30",10858,7,5,7,Produce,XDR150.00,29/01/1998
38,Côte de Blaye,18,1,XDR263.50,17,0,Beverages,"XDR49,198.09",10865,38,60,1,Beverages,"XDR15,810.00",02/02/1998
38,Côte de Blaye,18,1,XDR263.50,17,0,Beverages,"XDR49,198.09",10889,38,40,1,Beverages,"XDR10,540.00",16/02/1998
7,Uncle Bob's Organic Dried Pears,3,7,XDR30.00,15,0,Produce,"XDR9,186.30",10908,7,20,7,Produce,XDR600.00,26/02/1998
7,Uncle Bob's Organic Dried Pears,3,7,XDR30.00,15,0,Produce,"XDR9,186.30",10909,7,12,7,Produce,XDR360.00,26/02/1998
7,Uncle Bob's Organic Dried Pears,3,7,XDR30.00,15,0,Produce,"XDR9,186.30",10940,7,8,7,Produce,XDR240.00,11/03/1998
7,Uncle Bob's Organic Dried Pears,3,7,XDR30.00,15,0,Produce,"XDR9,186.30",10958,7,6,7,Produce,XDR180.00,18/03/1998
7,Uncle Bob's Organic Dried Pears,3,7,XDR30.00,15,0,Produce,"XDR9,186.30",10962,7,45,7,Produce,"XDR1,350.00",19/03/1998
38,Côte de Blaye,18,1,XDR263.50,17,0,Beverages,"XDR49,198.09",10964,38,5,1,Beverages,"XDR1,317.50",20/03/1998
7,Uncle Bob's Organic Dried Pears,3,7,XDR30.00,15,0,Produce,"XDR9,186.30",10979,7,18,7,Produce,XDR540.00,26/03/1998
38,Côte de Blaye,18,1,XDR263.50,17,0,Beverages,"XDR49,198.09",10981,38,60,1,Beverages,"XDR15,810.00",27/03/1998
7,Uncle Bob's Organic Dried Pears,3,7,XDR30.00,15,0,Produce,"XDR9,186.30",10982,7,20,7,Produce,XDR600.00,27/03/1998
7,Uncle Bob's Organic Dried Pears,3,7,XDR30.00,15,0,Produce,"XDR9,186.30",10987,7,60,7,Produce,"XDR1,800.00",31/03/1998
7,Uncle Bob's Organic Dried Pears,3,7,XDR30.00,15,0,Produce,"XDR9,186.30",10988,7,60,7,Produce,"XDR1,800.00",31/03/1998
7,Uncle Bob's Organic Dried Pears,3,7,XDR30.00,15,0,Produce,"XDR9,186.30",11001,7,60,7,Produce,"XDR1,800.00",06/04/1998
7,Uncle Bob's Organic Dried Pears,3,7,XDR30.00,15,0,Produce,"XDR9,186.30",11010,7,20,7,Produce,XDR600.00,09/04/1998
7,Uncle Bob's Organic Dried Pears,3,7,XDR30.00,15,0,Produce,"XDR9,186.30",11023,7,4,7,Produce,XDR120.00,14/04/1998
38,Côte de Blaye,18,1,XDR263.50,17,0,Beverages,"XDR49,198.09",11032,38,25,1,Beverages,"XDR6,587.50",17/04/1998
7,Uncle Bob's Organic Dried Pears,3,7,XDR30.00,15,0,Produce,"XDR9,186.30",11056,7,40,7,Produce,"XDR1,200.00",28/04/1998
7,Uncle Bob's Organic Dried Pears,3,7,XDR30.00,15,0,Produce,"XDR9,186.30",11071,7,15,7,Produce,XDR450.00,05/05/1998
14,Tofu,6,7,XDR23.25,35,0,Produce,"XDR6,234.48",11076,14,20,7,Produce,XDR465.00,06/05/1998
7,Uncle Bob's Organic Dried Pears,3,7,XDR30.00,15,0,Produce,"XDR9,186.30",11077,7,1,7,Produce,XDR30.00,06/05/1998
14,Tofu,6,7,XDR23.25,35,0,Produce,"XDR6,234.48",11077,14,1,7,Produce,XDR23.25,06/05/1998
52,Filo Mix,24,5,XDR7.00,38,0,Grains/Cereals,"XDR2,124.15",10517,52,6,5,Grains/Cereals,XDR42.00,24/04/1997
22,Gustaf's Knäckebröd,9,5,XDR21.00,104,0,Grains/Cereals,"XDR4,233.60",10528,11,3,5,Grains/Cereals,XDR63.00,06/05/1997
22,Gustaf's Knäckebröd,9,5,XDR21.00,104,0,Grains/Cereals,"XDR4,233.60",10535,11,50,5,Grains/Cereals,"XDR1,050.00",13/05/1997
57,Ravioli Angelo,26,5,XDR19.50,36,0,Grains/Cereals,"XDR2,156.70",10535,57,5,5,Grains/Cereals,XDR97.50,13/05/1997
22,Gustaf's Knäckebröd,9,5,XDR21.00,104,0,Grains/Cereals,"XDR4,233.60",10542,11,15,5,Grains/Cereals,XDR315.00,20/05/1997
23,Tunnbröd,9,5,XDR9.00,61,0,Grains/Cereals,"XDR2,288.70",10543,23,70,5,Grains/Cereals,XDR630.00,21/05/1997
22,Gustaf's Knäckebröd,9,5,XDR21.00,104,0,Grains/Cereals,"XDR4,233.60",10545,11,10,5,Grains/Cereals,XDR210.00,22/05/1997
22,Gustaf's Knäckebröd,9,5,XDR21.00,104,0,Grains/Cereals,"XDR4,233.60",10553,11,15,5,Grains/Cereals,XDR315.00,30/05/1997
22,Gustaf's Knäckebröd,9,5,XDR21.00,104,0,Grains/Cereals,"XDR4,233.60",10553,22,24,5,Grains/Cereals,XDR504.00,30/05/1997
23,Tunnbröd,9,5,XDR9.00,61,0,Grains/Cereals,"XDR2,288.70",10554,23,20,5,Grains/Cereals,XDR180.00,30/05/1997
52,Filo Mix,24,5,XDR7.00,38,0,Grains/Cereals,"XDR2,124.15",10558,52,30,5,Grains/Cereals,XDR210.00,04/06/1997
52,Filo Mix,24,5,XDR7.00,38,0,Grains/Cereals,"XDR2,124.15",10563,52,70,5,Grains/Cereals,XDR490.00,10/06/1997
22,Gustaf's Knäckebröd,9,5,XDR21.00,104,0,Grains/Cereals,"XDR4,233.60",10566,11,35,5,Grains/Cereals,XDR735.00,12/06/1997
22,Gustaf's Knäckebröd,9,5,XDR21.00,104,0,Grains/Cereals,"XDR4,233.60",10570,11,15,5,Grains/Cereals,XDR315.00,17/06/1997
57,Ravioli Angelo,26,5,XDR19.50,36,0,Grains/Cereals,"XDR2,156.70",10578,57,6,5,Grains/Cereals,XDR117.00,24/06/1997
57,Ravioli Angelo,26,5,XDR19.50,36,0,Grains/Cereals,"XDR2,156.70",10582,57,4,5,Grains/Cereals,XDR78.00,27/06/1997
52,Filo Mix,24,5,XDR7.00,38,0,Grains/Cereals,"XDR2,124.15",10586,52,4,5,Grains/Cereals,XDR28.00,02/07/1997
52,Filo Mix,24,5,XDR7.00,38,0,Grains/Cereals,"XDR2,124.15",10594,52,24,5,Grains/Cereals,XDR168.00,09/07/1997
57,Ravioli Angelo,26,5,XDR19.50,36,0,Grains/Cereals,"XDR2,156.70",10597,57,20,5,Grains/Cereals,XDR390.00,11/07/1997
22,Gustaf's Knäckebröd,9,5,XDR21.00,104,0,Grains/Cereals,"XDR4,233.60",10603,22,48,5,Grains/Cereals,"XDR1,008.00",18/07/1997
22,Gustaf's Knäckebröd,9,5,XDR21.00,104,0,Grains/Cereals,"XDR4,233.60",10614,11,14,5,Grains/Cereals,XDR294.00,29/07/1997
22,Gustaf's Knäckebröd,9,5,XDR21.00,104,0,Grains/Cereals,"XDR4,233.60",10619,22,40,5,Grains/Cereals,XDR840.00,04/08/1997
52,Filo Mix,24,5,XDR7.00,38,0,Grains/Cereals,"XDR2,124.15",10620,52,5,5,Grains/Cereals,XDR35.00,05/08/1997
23,Tunnbröd,9,5,XDR9.00,61,0,Grains/Cereals,"XDR2,288.70",10621,23,10,5,Grains/Cereals,XDR90.00,05/08/1997
22,Gustaf's Knäckebröd,9,5,XDR21.00,104,0,Grains/Cereals,"XDR4,233.60",10635,22,40,5,Grains/Cereals,XDR840.00,18/08/1997
22,Gustaf's Knäckebröd,9,5,XDR21.00,104,0,Grains/Cereals,"XDR4,233.60",10637,11,10,5,Grains/Cereals,XDR210.00,19/08/1997
22,Gustaf's Knäckebröd,9,5,XDR21.00,104,0,Grains/Cereals,"XDR4,233.60",10648,22,15,5,Grains/Cereals,XDR315.00,28/08/1997
22,Gustaf's Knäckebröd,9,5,XDR21.00,104,0,Grains/Cereals,"XDR4,233.60",10651,22,20,5,Grains/Cereals,XDR420.00,01/09/1997
23,Tunnbröd,9,5,XDR9.00,61,0,Grains/Cereals,"XDR2,288.70",10670,23,32,5,Grains/Cereals,XDR288.00,16/09/1997
23,Tunnbröd,9,5,XDR9.00,61,0,Grains/Cereals,"XDR2,288.70",10674,23,5,5,Grains/Cereals,XDR45.00,18/09/1997
52,Filo Mix,24,5,XDR7.00,38,0,Grains/Cereals,"XDR2,124.15",10683,52,9,5,Grains/Cereals,XDR63.00,26/09/1997
22,Gustaf's Knäckebröd,9,5,XDR21.00,104,0,Grains/Cereals,"XDR4,233.60",10698,11,15,5,Grains/Cereals,XDR315.00,09/10/1997
57,Ravioli Angelo,26,5,XDR19.50,36,0,Grains/Cereals,"XDR2,156.70",10707,57,40,5,Grains/Cereals,XDR780.00,16/10/1997
52,Filo Mix,24,5,XDR7.00,38,0,Grains/Cereals,"XDR2,124.15",10725,52,4,5,Grains/Cereals,XDR28.00,31/10/1997
22,Gustaf's Knäckebröd,9,5,XDR21.00,104,0,Grains/Cereals,"XDR4,233.60",10726,11,5,5,Grains/Cereals,XDR105.00,03/11/1997
52,Filo Mix,24,5,XDR7.00,38,0,Grains/Cereals,"XDR2,124.15",10733,52,25,5,Grains/Cereals,XDR175.00,07/11/1997
52,Filo Mix,24,5,XDR7.00,38,0,Grains/Cereals,"XDR2,124.15",10739,52,18,5,Grains/Cereals,XDR126.00,12/11/1997
23,Tunnbröd,9,5,XDR9.00,61,0,Grains/Cereals,"XDR2,288.70",10748,23,44,5,Grains/Cereals,XDR396.00,20/11/1997
57,Ravioli Angelo,26,5,XDR19.50,36,0,Grains/Cereals,"XDR2,156.70",10755,57,14,5,Grains/Cereals,XDR273.00,26/11/1997
52,Filo Mix,24,5,XDR7.00,38,0,Grains/Cereals,"XDR2,124.15",10758,52,60,5,Grains/Cereals,XDR420.00,28/11/1997
22,Gustaf's Knäckebröd,9,5,XDR21.00,104,0,Grains/Cereals,"XDR4,233.60",10763,22,6,5,Grains/Cereals,XDR126.00,03/12/1997
22,Gustaf's Knäckebröd,9,5,XDR21.00,104,0,Grains/Cereals,"XDR4,233.60",10768,22,4,5,Grains/Cereals,XDR84.00,08/12/1997
52,Filo Mix,24,5,XDR7.00,38,0,Grains/Cereals,"XDR2,124.15",10769,52,15,5,Grains/Cereals,XDR105.00,08/12/1997
22,Gustaf's Knäckebröd,9,5,XDR21.00,104,0,Grains/Cereals,"XDR4,233.60",10770,11,15,5,Grains/Cereals,XDR315.00,09/12/1997
52,Filo Mix,24,5,XDR7.00,38,0,Grains/Cereals,"XDR2,124.15",10793,52,8,5,Grains/Cereals,XDR56.00,24/12/1997
22,Gustaf's Knäckebröd,9,5,XDR21.00,104,0,Grains/Cereals,"XDR4,233.60",10797,11,20,5,Grains/Cereals,XDR420.00,25/12/1997
22,Gustaf's Knäckebröd,9,5,XDR21.00,104,0,Grains/Cereals,"XDR4,233.60",10800,11,50,5,Grains/Cereals,"XDR1,050.00",26/12/1997
52,Filo Mix,24,5,XDR7.00,38,0,Grains/Cereals,"XDR2,124.15",10809,52,20,5,Grains/Cereals,XDR140.00,01/01/1998
23,Tunnbröd,9,5,XDR9.00,61,0,Grains/Cereals,"XDR2,288.70",10811,23,18,5,Grains/Cereals,XDR162.00,02/01/1998
22,Gustaf's Knäckebröd,9,5,XDR21.00,104,0,Grains/Cereals,"XDR4,233.60",10823,11,20,5,Grains/Cereals,XDR420.00,09/01/1998
57,Ravioli Angelo,26,5,XDR19.50,36,0,Grains/Cereals,"XDR2,156.70",10823,57,15,5,Grains/Cereals,XDR292.50,09/01/1998
57,Ravioli Angelo,26,5,XDR19.50,36,0,Grains/Cereals,"XDR2,156.70",10826,57,15,5,Grains/Cereals,XDR292.50,12/01/1998
22,Gustaf's Knäckebröd,9,5,XDR21.00,104,0,Grains/Cereals,"XDR4,233.60",10836,22,52,5,Grains/Cereals,"XDR1,092.00",16/01/1998
57,Ravioli Angelo,26,5,XDR19.50,36,0,Grains/Cereals,"XDR2,156.70",10836,57,24,5,Grains/Cereals,XDR468.00,16/01/1998
22,Gustaf's Knäckebröd,9,5,XDR21.00,104,0,Grains/Cereals,"XDR4,233.60",10842,11,15,5,Grains/Cereals,XDR315.00,20/01/1998
22,Gustaf's Knäckebröd,9,5,XDR21.00,104,0,Grains/Cereals,"XDR4,233.60",10844,22,35,5,Grains/Cereals,XDR735.00,21/01/1998
23,Tunnbröd,9,5,XDR9.00,61,0,Grains/Cereals,"XDR2,288.70",10845,23,70,5,Grains/Cereals,XDR630.00,21/01/1998
57,Ravioli Angelo,26,5,XDR19.50,36,0,Grains/Cereals,"XDR2,156.70",10851,57,10,5,Grains/Cereals,XDR195.00,26/01/1998
22,Gustaf's Knäckebröd,9,5,XDR21.00,104,0,Grains/Cereals,"XDR4,233.60",10862,11,25,5,Grains/Cereals,XDR525.00,30/01/1998
52,Filo Mix,24,5,XDR7.00,38,0,Grains/Cereals,"XDR2,124.15",10862,52,8,5,Grains/Cereals,XDR56.00,30/01/1998
22,Gustaf's Knäckebröd,9,5,XDR21.00,104,0,Grains/Cereals,"XDR4,233.60",10869,11,10,5,Grains/Cereals,XDR210.00,04/02/1998
23,Tunnbröd,9,5,XDR9.00,61,0,Grains/Cereals,"XDR2,288.70",10869,23,50,5,Grains/Cereals,XDR450.00,04/02/1998
23,Tunnbröd,9,5,XDR9.00,61,0,Grains/Cereals,"XDR2,288.70",10880,23,30,5,Grains/Cereals,XDR270.00,10/02/1998
22,Gustaf's Knäckebröd,9,5,XDR21.00,104,0,Grains/Cereals,"XDR4,233.60",10889,11,40,5,Grains/Cereals,XDR840.00,16/02/1998
52,Filo Mix,24,5,XDR7.00,38,0,Grains/Cereals,"XDR2,124.15",10908,52,14,5,Grains/Cereals,XDR98.00,26/02/1998
22,Gustaf's Knäckebröd,9,5,XDR21.00,104,0,Grains/Cereals,"XDR4,233.60",10912,11,40,5,Grains/Cereals,XDR840.00,26/02/1998
57,Ravioli Angelo,26,5,XDR19.50,36,0,Grains/Cereals,"XDR2,156.70",10916,57,20,5,Grains/Cereals,XDR390.00,27/02/1998
52,Filo Mix,24,5,XDR7.00,38,0,Grains/Cereals,"XDR2,124.15",10925,52,12,5,Grains/Cereals,XDR84.00,04/03/1998
22,Gustaf's Knäckebröd,9,5,XDR21.00,104,0,Grains/Cereals,"XDR4,233.60",10926,11,2,5,Grains/Cereals,XDR42.00,04/03/1998
52,Filo Mix,24,5,XDR7.00,38,0,Grains/Cereals,"XDR2,124.15",10927,52,5,5,Grains/Cereals,XDR35.00,05/03/1998
57,Ravioli Angelo,26,5,XDR19.50,36,0,Grains/Cereals,"XDR2,156.70",10931,57,30,5,Grains/Cereals,XDR585.00,06/03/1998
23,Tunnbröd,9,5,XDR9.00,61,0,Grains/Cereals,"XDR2,288.70",10935,23,8,5,Grains/Cereals,XDR72.00,09/03/1998
22,Gustaf's Knäckebröd,9,5,XDR21.00,104,0,Grains/Cereals,"XDR4,233.60",10943,22,21,5,Grains/Cereals,XDR441.00,11/03/1998
